Alter;Geschlecht;Einkommen;Internet_Affinit‰t;Dating_App;Partnersuche;Wohngegend
54;w;65993;7;no;yes;Vorstadt
52;w;49092;6;no;no;Dorf
56;w;55172;6;no;no;Kleinstadt
45;m;64269;6;no;yes;Dorf
51;w;65353;7;no;no;Land
51;m;75548;7;no;no;Kleinstadt
39;w;54280;6;no;no;Groﬂstadt
50;w;52608;5;no;no;Land
50;w;56467;6;no;no;Land
55;m;44900;7;no;no;Groﬂstadt
48;w;73408;6;no;no;Dorf
45;m;50071;5;no;no;Land
54;w;67717;4;no;no;Groﬂstadt
52;w;76506;6;no;no;Kleinstadt
55;m;60093;5;no;no;Vorstadt
42;m;72465;5;no;no;Land
51;m;56445;7;no;yes;Groﬂstadt
45;w;60850;7;no;no;Dorf
50;m;59954;7;no;no;Vorstadt
44;m;44312;6;no;no;Dorf
48;m;64466;7;no;no;Land
52;w;58651;7;no;no;Vorstadt
54;m;54075;6;no;no;Kleinstadt
44;m;57768;7;yes;no;Kleinstadt
46;w;62958;7;no;no;Vorstadt
47;m;59783;7;yes;no;Groﬂstadt
50;m;73318;6;no;no;Land
54;m;47685;6;no;yes;Groﬂstadt
52;m;60371;6;no;no;Vorstadt
46;w;58318;8;no;no;Land
53;w;57152;8;no;no;Vorstadt
51;w;61836;4;no;no;Vorstadt
51;m;77144;6;no;no;Dorf
46;m;58032;6;no;no;Dorf
52;w;39555;7;no;no;Kleinstadt
55;w;65076;7;no;no;Land
41;m;65037;5;no;no;Groﬂstadt
52;m;72650;6;no;no;Land
48;m;59546;5;no;no;Kleinstadt
48;m;53650;6;no;no;Dorf
51;w;67187;5;no;no;Dorf
53;m;63802;6;no;no;Groﬂstadt
50;m;58767;6;no;no;Vorstadt
50;m;49015;5;no;no;Groﬂstadt
36;m;46375;5;no;no;Groﬂstadt
54;m;53619;6;yes;no;Vorstadt
51;w;74921;6;no;no;Kleinstadt
52;w;78249;7;no;no;Kleinstadt
52;w;63811;5;no;no;Dorf
57;w;35691;9;no;no;Vorstadt
50;w;55776;4;no;no;Groﬂstadt
43;w;63375;5;no;no;Land
44;m;66276;6;no;no;Kleinstadt
49;m;47223;6;no;no;Dorf
48;m;79766;6;no;no;Land
39;w;70670;4;no;no;Vorstadt
50;w;64952;7;no;no;Groﬂstadt
40;m;61379;4;no;no;Dorf
47;w;54331;4;yes;no;Groﬂstadt
50;w;83035;5;no;no;Dorf
50;m;47880;4;no;no;Groﬂstadt
51;w;54969;6;no;no;Dorf
48;w;45545;6;no;no;Dorf
51;m;55466;7;no;no;Dorf
49;w;65977;7;no;no;Land
47;w;43745;5;no;no;Land
46;m;57400;6;no;no;Kleinstadt
48;m;52748;5;no;no;Vorstadt
55;m;52287;6;no;no;Land
48;m;54771;6;no;no;Vorstadt
44;m;46198;6;no;no;Dorf
54;m;53737;6;no;no;Kleinstadt
50;w;60554;5;yes;no;Vorstadt
50;m;70459;5;no;no;Land
56;m;71365;6;no;no;Dorf
47;m;66276;5;no;no;Vorstadt
49;w;77031;5;no;no;Vorstadt
52;w;74581;6;no;no;Vorstadt
57;m;69100;6;no;no;Vorstadt
48;m;66634;6;yes;no;Groﬂstadt
56;m;66661;7;no;yes;Vorstadt
51;w;52056;6;no;yes;Groﬂstadt
52;w;56997;6;no;no;Land
43;m;42240;5;no;no;Dorf
44;m;59282;7;yes;no;Kleinstadt
43;m;55432;5;no;no;Dorf
53;m;59675;7;no;no;Groﬂstadt
57;w;80886;6;no;no;Vorstadt
47;m;53551;7;yes;no;Land
50;w;52483;5;no;no;Dorf
52;w;49289;6;no;yes;Groﬂstadt
50;w;70981;6;no;yes;Kleinstadt
54;w;65230;6;no;no;Vorstadt
51;w;78908;7;no;no;Dorf
54;m;52719;5;no;no;Vorstadt
52;m;69838;6;no;no;Groﬂstadt
46;w;76881;5;no;yes;Dorf
53;w;59497;6;no;no;Land
50;m;60813;7;yes;yes;Vorstadt
58;m;76923;5;no;no;Groﬂstadt
57;w;67502;7;no;no;Kleinstadt
50;w;66730;7;yes;yes;Dorf
56;m;57816;6;no;no;Vorstadt
49;m;47967;7;no;no;Vorstadt
50;m;59550;6;no;no;Groﬂstadt
41;m;47989;7;no;no;Kleinstadt
53;w;80884;7;no;no;Land
52;w;70904;6;no;no;Dorf
49;m;73344;5;no;no;Vorstadt
53;m;83858;6;no;no;Kleinstadt
57;w;53555;5;no;no;Kleinstadt
54;m;63859;6;no;no;Land
53;m;47430;6;no;no;Kleinstadt
54;m;56824;7;no;no;Land
56;w;64678;6;no;no;Vorstadt
49;m;45717;6;no;no;Groﬂstadt
52;w;62767;6;no;no;Dorf
54;m;61394;5;no;no;Vorstadt
50;w;69572;6;no;no;Groﬂstadt
50;w;70752;6;no;yes;Groﬂstadt
52;m;50575;6;yes;no;Dorf
46;w;56419;6;no;no;Dorf
56;m;46784;7;no;no;Groﬂstadt
51;m;74031;7;no;no;Kleinstadt
51;w;62075;7;no;no;Groﬂstadt
47;w;75949;6;no;no;Dorf
50;w;54357;8;no;no;Land
43;m;66505;6;no;no;Kleinstadt
45;w;50406;6;no;no;Dorf
50;w;63728;6;no;no;Dorf
52;w;65293;5;no;no;Land
50;m;62187;6;no;no;Groﬂstadt
48;w;62287;5;no;no;Groﬂstadt
50;m;58564;6;yes;no;Groﬂstadt
50;m;62285;6;no;no;Vorstadt
52;w;51435;5;no;no;Land
45;w;57543;7;no;no;Groﬂstadt
54;w;41766;6;no;no;Groﬂstadt
45;w;64886;4;no;no;Dorf
52;m;73628;6;no;no;Groﬂstadt
49;m;58590;6;no;no;Kleinstadt
44;m;74553;5;no;no;Kleinstadt
55;m;36390;7;no;no;Groﬂstadt
58;w;73472;5;no;no;Groﬂstadt
53;w;51300;5;no;no;Dorf
47;w;49616;7;no;no;Groﬂstadt
52;m;60975;6;no;no;Groﬂstadt
47;w;60546;4;no;no;Kleinstadt
47;w;61640;6;no;no;Dorf
50;m;68712;6;no;no;Land
48;w;56716;6;no;yes;Groﬂstadt
50;w;64988;5;no;yes;Groﬂstadt
52;w;65358;5;no;no;Vorstadt
51;m;43266;5;no;no;Dorf
58;m;77592;7;no;no;Groﬂstadt
52;m;58259;6;no;no;Vorstadt
51;m;74402;4;yes;no;Land
52;m;57732;6;no;no;Kleinstadt
49;m;76297;5;yes;no;Groﬂstadt
50;w;54799;6;no;no;Kleinstadt
51;m;45464;8;no;no;Vorstadt
51;w;62309;7;no;no;Vorstadt
48;w;56270;7;no;no;Land
54;m;77414;5;no;no;Vorstadt
51;w;63851;7;no;no;Vorstadt
51;w;56002;6;no;no;Kleinstadt
47;m;51945;6;no;no;Dorf
53;w;68758;5;no;no;Dorf
55;w;76385;5;no;no;Groﬂstadt
54;m;46206;7;no;yes;Groﬂstadt
52;m;61993;5;no;no;Kleinstadt
51;w;55989;6;no;no;Dorf
46;w;56008;8;no;no;Land
55;m;47612;9;no;yes;Vorstadt
45;m;57493;6;no;no;Vorstadt
46;m;68205;6;no;no;Groﬂstadt
48;w;61406;6;no;no;Groﬂstadt
49;w;68047;6;no;no;Land
48;m;72613;4;no;no;Land
57;m;56057;7;no;no;Dorf
46;w;48360;6;no;no;Dorf
50;w;61699;6;no;no;Land
53;m;51745;7;no;no;Groﬂstadt
54;w;65904;8;no;no;Dorf
50;m;39516;6;no;no;Vorstadt
54;m;70345;6;no;no;Kleinstadt
46;m;64495;6;no;no;Vorstadt
54;w;64174;6;no;no;Land
49;w;47454;6;no;no;Groﬂstadt
42;w;70529;5;no;no;Land
51;w;55939;7;no;no;Dorf
53;m;56280;6;no;no;Groﬂstadt
46;m;46094;6;no;no;Groﬂstadt
50;m;88175;4;no;no;Kleinstadt
51;m;55306;7;no;no;Vorstadt
51;m;68255;5;no;no;Kleinstadt
48;m;65762;8;no;no;Vorstadt
48;m;60846;7;no;no;Vorstadt
48;m;82007;4;no;no;Groﬂstadt
46;w;61312;5;no;no;Dorf
46;m;48830;5;no;no;Dorf
50;w;41778;6;no;no;Kleinstadt
51;w;61858;5;no;no;Land
49;w;60332;6;no;no;Land
46;m;66484;7;no;no;Kleinstadt
48;w;59992;6;no;no;Kleinstadt
47;w;58327;4;no;no;Vorstadt
53;w;64032;5;no;no;Dorf
50;m;63640;6;no;no;Land
55;m;61637;6;no;no;Vorstadt
50;m;50766;8;no;no;Kleinstadt
49;w;61419;6;no;no;Kleinstadt
49;w;64596;6;no;no;Groﬂstadt
47;m;61639;6;yes;no;Groﬂstadt
54;w;61927;6;no;no;Groﬂstadt
52;m;56026;6;no;yes;Vorstadt
45;w;40297;7;no;no;Dorf
48;m;76183;6;no;no;Vorstadt
49;w;67185;5;no;no;Vorstadt
55;m;54350;8;no;no;Kleinstadt
48;m;57784;6;no;no;Dorf
49;w;33903;6;no;no;Land
47;m;71048;6;no;no;Groﬂstadt
52;w;42406;4;no;no;Land
51;m;59437;6;no;no;Vorstadt
50;m;59756;9;no;yes;Groﬂstadt
57;w;71664;4;yes;no;Dorf
49;w;58764;7;no;no;Land
51;w;25059;7;no;no;Land
50;w;63525;6;no;yes;Dorf
47;w;61862;5;no;no;Dorf
49;m;55339;6;no;no;Land
51;m;63275;6;no;no;Land
48;w;59968;6;no;no;Vorstadt
52;w;50260;6;no;no;Land
57;m;64742;8;no;no;Groﬂstadt
54;w;35738;6;yes;no;Kleinstadt
51;w;63974;8;no;no;Kleinstadt
54;w;73150;8;no;no;Kleinstadt
54;w;64956;6;no;no;Vorstadt
47;m;70585;6;no;no;Groﬂstadt
54;m;63519;6;no;no;Kleinstadt
52;m;66177;7;no;yes;Vorstadt
47;w;62759;6;no;no;Kleinstadt
46;m;70683;6;no;no;Land
54;m;40950;7;no;no;Kleinstadt
48;m;64417;5;no;no;Land
55;m;71134;7;no;no;Dorf
53;w;56866;8;no;no;Groﬂstadt
46;w;48811;8;no;no;Land
46;m;61518;6;no;no;Vorstadt
55;w;71880;6;no;yes;Vorstadt
51;m;33889;5;yes;no;Kleinstadt
54;m;60782;5;yes;no;Dorf
55;m;58462;5;no;no;Land
47;m;71284;6;no;no;Dorf
49;w;68321;7;no;no;Vorstadt
53;w;68612;5;no;no;Vorstadt
47;w;43535;6;no;no;Kleinstadt
49;w;69488;6;no;no;Vorstadt
48;w;53354;6;no;no;Kleinstadt
43;w;67997;6;no;no;Groﬂstadt
50;w;42107;7;no;no;Groﬂstadt
56;w;61393;5;no;no;Kleinstadt
51;m;71970;5;no;no;Dorf
49;w;47061;7;no;no;Kleinstadt
50;m;72601;5;no;no;Groﬂstadt
45;w;64457;5;no;no;Kleinstadt
49;m;41615;7;no;no;Vorstadt
58;m;65226;6;no;no;Vorstadt
56;m;45293;5;no;no;Kleinstadt
49;w;65584;5;no;no;Land
51;m;65243;4;no;no;Kleinstadt
58;m;67002;5;yes;no;Land
51;w;44655;7;no;yes;Land
52;m;85222;5;no;no;Vorstadt
47;m;51204;6;no;no;Dorf
49;m;52798;4;no;no;Dorf
47;w;49698;7;no;no;Groﬂstadt
53;w;65029;6;no;no;Vorstadt
51;m;35649;5;no;no;Groﬂstadt
48;w;63901;4;no;no;Groﬂstadt
51;w;54300;6;no;no;Vorstadt
57;m;29379;7;no;no;Vorstadt
49;m;81315;6;no;no;Dorf
54;w;56065;5;no;no;Groﬂstadt
47;w;64495;7;no;no;Vorstadt
45;w;66138;6;no;no;Groﬂstadt
53;w;53019;7;yes;no;Kleinstadt
53;m;56780;4;no;no;Dorf
50;m;69723;6;no;no;Land
53;m;62502;5;no;no;Groﬂstadt
50;m;47890;8;no;no;Dorf
48;m;49163;7;no;no;Kleinstadt
47;m;70662;6;no;no;Land
47;m;54567;7;no;no;Kleinstadt
51;w;46539;6;no;no;Land
47;w;76651;5;no;no;Land
49;w;54239;7;yes;no;Land
53;w;64693;7;no;no;Dorf
50;w;57505;6;no;no;Vorstadt
46;m;68049;6;no;no;Groﬂstadt
45;w;41917;6;no;no;Groﬂstadt
45;m;58373;7;no;no;Vorstadt
49;m;55510;5;no;no;Vorstadt
53;w;53591;7;no;no;Dorf
44;w;68423;6;no;no;Land
44;m;61870;8;no;no;Dorf
42;w;67038;4;no;yes;Land
53;m;52145;5;yes;no;Dorf
47;m;58324;6;no;no;Groﬂstadt
43;w;47167;6;no;no;Vorstadt
50;w;45170;5;no;no;Kleinstadt
55;w;41734;7;no;no;Groﬂstadt
52;m;57945;5;no;no;Groﬂstadt
52;m;47666;7;no;no;Dorf
51;m;53111;5;yes;no;Groﬂstadt
53;w;60920;7;no;no;Groﬂstadt
54;m;63974;4;no;no;Vorstadt
51;m;72198;5;no;no;Groﬂstadt
56;w;54503;5;no;no;Kleinstadt
58;m;61855;7;no;no;Land
51;m;54100;7;no;no;Dorf
52;m;46708;7;no;no;Dorf
51;w;47297;7;no;no;Vorstadt
51;m;78283;7;yes;no;Kleinstadt
42;m;43886;6;no;no;Dorf
44;m;58547;6;no;no;Groﬂstadt
51;w;53051;6;no;no;Groﬂstadt
53;w;49080;6;yes;no;Kleinstadt
53;m;57400;7;no;no;Groﬂstadt
58;m;64732;8;no;no;Groﬂstadt
49;w;64783;7;no;no;Kleinstadt
45;m;70595;6;no;no;Vorstadt
45;w;64091;5;yes;no;Vorstadt
52;m;49635;6;no;yes;Kleinstadt
53;w;48727;6;no;no;Groﬂstadt
42;w;68893;6;no;no;Dorf
56;m;66530;7;yes;no;Land
53;m;76684;7;no;no;Kleinstadt
50;m;63039;6;no;no;Land
53;m;47737;6;no;no;Vorstadt
48;w;52925;7;no;no;Groﬂstadt
49;w;69575;5;no;no;Vorstadt
53;m;63766;5;no;no;Vorstadt
45;w;62481;7;no;no;Vorstadt
53;w;56394;6;no;no;Vorstadt
50;w;68598;6;no;no;Groﬂstadt
49;w;59653;5;no;no;Dorf
50;w;33663;7;no;no;Kleinstadt
50;m;49670;4;no;yes;Land
44;m;61530;7;no;no;Kleinstadt
50;m;46531;5;no;no;Dorf
54;w;62554;6;no;no;Vorstadt
48;m;51468;4;no;no;Dorf
50;w;65380;8;no;no;Land
55;m;57894;5;no;no;Land
54;m;56808;6;no;no;Kleinstadt
50;w;53375;7;no;no;Groﬂstadt
45;m;50524;6;no;no;Groﬂstadt
54;w;53823;8;no;no;Dorf
46;w;52440;5;no;no;Kleinstadt
49;m;63774;6;no;no;Land
56;w;51331;6;no;no;Kleinstadt
50;m;75477;4;no;no;Dorf
49;m;79775;9;no;no;Land
51;w;72824;6;no;no;Vorstadt
51;w;82218;8;no;no;Groﬂstadt
52;w;51919;7;no;no;Groﬂstadt
51;m;68945;6;no;yes;Groﬂstadt
47;m;69873;6;no;no;Groﬂstadt
52;m;39031;5;no;no;Land
56;w;61225;6;no;no;Dorf
46;w;68650;5;no;no;Land
44;w;78036;7;no;no;Dorf
53;m;65215;7;no;no;Groﬂstadt
51;m;72056;7;no;no;Vorstadt
51;w;63134;6;no;no;Vorstadt
47;m;48196;6;no;no;Land
52;m;58027;6;no;yes;Kleinstadt
57;m;65637;8;no;no;Groﬂstadt
51;w;65829;6;no;yes;Kleinstadt
50;m;51633;7;no;no;Groﬂstadt
52;w;61361;5;yes;no;Groﬂstadt
52;w;53255;8;no;no;Groﬂstadt
51;m;70863;7;no;no;Dorf
46;m;56306;5;no;no;Land
47;m;51124;8;no;no;Vorstadt
46;w;62731;6;no;no;Vorstadt
53;w;55648;6;no;no;Vorstadt
44;m;60429;5;no;no;Kleinstadt
56;w;56141;5;no;no;Kleinstadt
49;m;61424;5;no;yes;Kleinstadt
46;m;29758;4;yes;no;Dorf
51;w;72953;7;no;no;Land
50;w;53847;5;no;no;Kleinstadt
48;w;50206;6;no;no;Dorf
43;m;59125;7;no;no;Land
50;m;70590;7;no;no;Vorstadt
47;m;60506;5;no;no;Kleinstadt
56;m;50295;6;no;no;Dorf
49;w;57267;5;no;no;Land
46;m;40862;6;no;no;Kleinstadt
51;m;70419;7;no;yes;Kleinstadt
55;m;58729;7;no;yes;Land
49;m;42517;7;no;no;Kleinstadt
50;m;61719;4;yes;no;Dorf
46;w;40224;7;no;no;Land
53;w;50012;5;no;no;Dorf
58;m;47730;5;no;no;Kleinstadt
51;w;50320;5;no;no;Kleinstadt
50;w;67870;6;no;no;Land
52;m;58264;7;no;no;Land
45;m;73235;6;yes;no;Kleinstadt
53;w;42902;6;no;no;Groﬂstadt
45;w;59168;6;no;no;Kleinstadt
50;m;65716;7;no;no;Kleinstadt
44;m;55370;5;no;no;Groﬂstadt
53;m;59360;6;no;no;Dorf
51;m;51009;3;no;no;Land
44;m;53989;4;no;no;Kleinstadt
48;w;63973;7;yes;no;Dorf
54;w;51935;7;no;no;Vorstadt
62;m;50359;5;no;no;Groﬂstadt
47;m;71044;7;no;yes;Dorf
49;m;54317;5;no;yes;Kleinstadt
61;m;60738;8;no;no;Groﬂstadt
45;m;74132;5;no;no;Land
54;w;83133;5;no;no;Land
56;w;54415;7;no;no;Kleinstadt
53;w;69932;5;no;no;Kleinstadt
46;m;60285;6;no;no;Vorstadt
47;m;43330;8;no;no;Groﬂstadt
52;w;75905;6;no;no;Land
46;m;68846;7;no;no;Land
53;m;66417;7;no;no;Groﬂstadt
49;w;55065;7;yes;yes;Dorf
50;w;67761;6;no;no;Kleinstadt
48;w;48330;6;no;no;Vorstadt
53;w;56723;5;no;no;Land
51;w;56694;7;no;no;Kleinstadt
53;m;38335;6;no;no;Vorstadt
52;w;59148;6;no;no;Vorstadt
46;w;70627;5;no;no;Groﬂstadt
53;w;49153;7;yes;no;Vorstadt
56;w;51892;5;no;no;Dorf
48;m;52026;6;no;no;Kleinstadt
50;w;66117;5;yes;no;Groﬂstadt
52;m;55349;4;no;no;Kleinstadt
52;m;54260;5;no;no;Groﬂstadt
47;m;57630;5;no;no;Vorstadt
50;w;61602;5;no;no;Kleinstadt
49;m;66020;5;no;no;Groﬂstadt
45;w;54604;4;no;no;Vorstadt
51;m;61697;5;yes;no;Land
61;w;68955;5;no;no;Dorf
51;m;71665;5;no;no;Kleinstadt
53;m;58955;6;yes;no;Dorf
44;w;57167;8;no;no;Groﬂstadt
49;m;57593;7;no;no;Land
53;m;59483;6;no;no;Kleinstadt
51;m;60985;6;no;no;Kleinstadt
47;m;46639;6;no;no;Kleinstadt
47;w;39904;4;no;no;Kleinstadt
49;w;46167;5;no;no;Vorstadt
48;m;70810;6;no;no;Land
48;m;51633;5;no;no;Vorstadt
48;m;52297;5;no;no;Dorf
48;w;49187;6;no;yes;Kleinstadt
47;m;47450;5;no;no;Kleinstadt
43;m;61390;7;yes;no;Land
54;m;48743;5;no;no;Groﬂstadt
49;w;59443;5;no;no;Dorf
49;m;79775;7;no;no;Dorf
45;w;54027;4;yes;no;Land
52;w;38498;6;no;no;Dorf
48;m;53370;6;no;no;Dorf
51;m;62673;6;no;no;Vorstadt
56;w;62550;7;no;no;Dorf
51;w;58855;8;no;yes;Kleinstadt
50;w;49768;6;no;no;Kleinstadt
51;w;56691;6;no;no;Groﬂstadt
49;m;63908;7;yes;no;Kleinstadt
55;w;43414;5;no;no;Vorstadt
52;m;54961;7;yes;no;Dorf
56;m;71224;6;no;yes;Kleinstadt
49;m;64815;5;no;no;Land
47;m;60388;7;no;no;Groﬂstadt
54;w;62415;5;no;no;Land
47;w;59360;4;no;no;Land
49;w;69805;4;no;no;Land
51;m;58190;5;yes;no;Vorstadt
51;m;58462;7;no;no;Vorstadt
57;w;71174;6;yes;no;Groﬂstadt
44;w;39368;7;yes;yes;Kleinstadt
56;m;56085;7;no;no;Vorstadt
54;m;71252;6;no;no;Groﬂstadt
41;w;80673;6;no;no;Dorf
49;w;71754;5;no;no;Kleinstadt
53;w;65475;8;no;no;Vorstadt
48;w;63666;6;yes;no;Land
46;w;68638;7;no;no;Land
54;w;66170;5;no;no;Dorf
45;w;61016;7;yes;no;Kleinstadt
46;w;62822;5;no;no;Land
46;m;59559;7;no;no;Dorf
49;w;66840;5;yes;no;Dorf
49;w;61656;6;no;no;Kleinstadt
55;w;54665;6;no;no;Dorf
50;m;64064;6;no;no;Kleinstadt
44;m;67282;6;no;no;Vorstadt
50;m;64189;8;no;no;Kleinstadt
52;m;65240;5;no;yes;Vorstadt
54;w;54067;5;no;no;Vorstadt
59;w;70232;6;yes;no;Groﬂstadt
55;w;60006;6;no;no;Dorf
45;m;61148;6;no;no;Dorf
52;m;64798;6;no;no;Dorf
54;w;55623;7;no;yes;Dorf
59;m;52818;8;no;no;Land
50;w;67780;6;no;no;Land
49;w;68691;5;no;no;Land
44;m;79994;6;no;no;Dorf
57;w;59883;6;no;no;Groﬂstadt
54;m;70058;6;no;yes;Groﬂstadt
48;w;60324;5;no;no;Land
45;m;62541;7;no;no;Kleinstadt
44;w;57447;5;no;no;Kleinstadt
49;w;81386;6;no;no;Vorstadt
49;m;64808;6;no;no;Dorf
50;m;46894;7;no;no;Land
55;m;82029;6;no;no;Vorstadt
52;w;62521;8;no;no;Dorf
48;w;37575;7;no;no;Land
44;w;39868;8;no;no;Land
43;m;61798;6;no;no;Dorf
52;m;58368;5;no;no;Kleinstadt
48;m;61566;6;no;no;Kleinstadt
53;w;70968;5;no;no;Groﬂstadt
42;w;56198;8;no;no;Dorf
49;m;59282;7;no;no;Groﬂstadt
53;m;71097;6;no;no;Groﬂstadt
52;w;58595;6;no;no;Groﬂstadt
53;m;61803;6;yes;no;Kleinstadt
44;m;58647;6;no;no;Groﬂstadt
50;w;52571;5;no;no;Land
53;w;68418;8;no;no;Vorstadt
45;w;35269;6;yes;no;Groﬂstadt
49;w;76765;6;no;no;Kleinstadt
57;m;49428;5;no;no;Land
47;m;61111;5;no;no;Vorstadt
55;m;69564;5;no;no;Land
50;m;53042;5;no;no;Kleinstadt
49;m;70700;6;yes;no;Land
53;m;61646;5;no;no;Vorstadt
54;m;70783;7;no;no;Vorstadt
54;w;48613;6;no;no;Land
46;m;56734;5;no;no;Dorf
49;m;58622;6;no;yes;Groﬂstadt
47;w;56155;5;no;no;Vorstadt
43;w;73853;7;no;no;Vorstadt
55;w;76693;6;no;no;Land
51;m;62945;6;no;no;Dorf
48;w;46957;6;yes;no;Land
56;w;55797;6;no;no;Dorf
40;m;61135;6;no;no;Dorf
48;w;63946;6;no;no;Kleinstadt
46;m;67131;6;no;no;Groﬂstadt
48;m;74539;6;no;no;Land
51;w;63277;7;no;no;Vorstadt
45;w;53970;7;no;no;Land
51;w;58964;7;no;no;Dorf
54;m;64911;6;no;no;Dorf
50;m;72642;7;no;no;Dorf
47;m;65097;7;no;no;Groﬂstadt
50;w;47414;7;no;yes;Land
48;m;60369;6;no;no;Land
50;w;52626;5;no;no;Land
48;m;60240;6;no;yes;Land
47;m;62807;7;no;no;Vorstadt
48;w;61509;7;no;no;Land
49;w;63403;7;yes;no;Groﬂstadt
45;m;64424;6;no;no;Groﬂstadt
49;w;62706;6;no;no;Land
54;w;58026;7;yes;no;Kleinstadt
44;w;60004;7;no;no;Groﬂstadt
48;m;75258;7;no;no;Groﬂstadt
45;w;51892;6;no;no;Groﬂstadt
54;m;40540;6;no;no;Groﬂstadt
56;m;65530;7;yes;yes;Vorstadt
53;w;66415;6;no;no;Groﬂstadt
47;w;78099;5;no;no;Groﬂstadt
46;m;72095;6;no;no;Land
53;w;46184;6;no;no;Vorstadt
54;m;58902;5;no;yes;Groﬂstadt
51;m;48124;5;no;yes;Vorstadt
45;w;56959;5;no;no;Kleinstadt
55;m;55336;6;no;no;Dorf
54;w;59304;5;no;yes;Groﬂstadt
49;m;60341;6;no;no;Land
56;m;69508;6;no;no;Kleinstadt
52;w;65860;5;no;no;Dorf
49;m;55333;7;no;no;Land
54;w;50610;7;yes;no;Groﬂstadt
46;w;57994;7;no;no;Dorf
57;m;56736;6;no;no;Kleinstadt
54;w;55635;5;no;no;Dorf
45;w;60995;5;no;no;Vorstadt
45;m;66863;6;no;no;Kleinstadt
50;m;48651;6;no;no;Vorstadt
51;m;63008;6;no;no;Kleinstadt
54;w;60546;6;no;no;Kleinstadt
45;m;49936;5;no;no;Land
53;m;41092;6;no;no;Groﬂstadt
54;m;74326;4;no;no;Groﬂstadt
48;w;53018;6;no;no;Land
47;w;74015;5;no;no;Dorf
46;m;74092;7;no;no;Land
49;w;47097;7;no;no;Vorstadt
47;w;62550;6;no;no;Vorstadt
48;m;47670;5;no;no;Dorf
48;w;66747;7;no;no;Land
56;m;56386;6;no;no;Land
49;m;67973;6;no;no;Kleinstadt
51;m;54139;6;no;no;Kleinstadt
49;w;45976;6;no;no;Land
49;m;53643;6;no;no;Vorstadt
45;w;73113;6;no;no;Groﬂstadt
50;w;62019;6;no;no;Groﬂstadt
46;w;41274;6;no;no;Groﬂstadt
50;m;47748;6;yes;no;Land
51;m;53367;4;no;no;Land
46;m;66143;6;no;no;Land
50;w;46282;7;yes;no;Vorstadt
52;w;67784;6;no;no;Dorf
49;w;65485;7;no;no;Land
51;w;70366;7;no;no;Groﬂstadt
44;w;58416;6;no;no;Groﬂstadt
52;m;63510;6;yes;no;Land
50;w;48150;4;no;no;Vorstadt
45;m;63739;4;no;no;Vorstadt
51;m;76922;7;no;no;Land
51;m;56818;5;no;no;Kleinstadt
56;w;61571;5;no;no;Vorstadt
51;m;69939;5;yes;no;Land
43;w;42061;6;no;no;Groﬂstadt
49;w;46992;5;no;no;Groﬂstadt
42;m;74256;7;no;no;Dorf
47;w;81705;8;no;no;Kleinstadt
46;m;61958;6;no;no;Vorstadt
51;m;54616;4;no;no;Groﬂstadt
51;w;43683;7;no;no;Kleinstadt
57;w;61443;11;no;no;Groﬂstadt
44;w;59220;6;yes;no;Dorf
43;m;47159;6;no;no;Groﬂstadt
48;w;58069;5;yes;no;Kleinstadt
46;m;66329;5;no;no;Land
44;m;75700;6;no;no;Dorf
54;w;49151;5;no;no;Groﬂstadt
46;w;46298;5;no;yes;Kleinstadt
51;w;38073;6;no;yes;Land
51;m;61757;4;no;no;Kleinstadt
52;m;54882;5;no;yes;Groﬂstadt
54;w;72023;6;no;no;Groﬂstadt
47;w;53682;5;no;no;Land
56;m;54154;8;no;no;Dorf
55;m;65657;4;no;no;Kleinstadt
50;m;66967;4;no;no;Groﬂstadt
46;m;56486;7;yes;no;Vorstadt
47;w;64553;6;no;no;Land
49;m;49492;5;yes;no;Vorstadt
49;w;58050;7;no;no;Kleinstadt
53;w;58958;6;no;no;Kleinstadt
48;w;61911;5;no;no;Vorstadt
51;m;57290;5;no;yes;Vorstadt
48;m;46077;6;no;no;Dorf
40;w;52639;5;no;no;Dorf
50;w;64339;6;no;no;Kleinstadt
52;w;52509;6;no;no;Dorf
44;m;56573;3;no;no;Vorstadt
47;w;71427;6;no;no;Dorf
52;w;66526;6;no;no;Vorstadt
50;m;64056;6;no;no;Vorstadt
44;m;45503;7;no;no;Land
49;w;66104;8;no;no;Groﬂstadt
47;w;78413;6;no;no;Vorstadt
53;w;90688;5;no;no;Vorstadt
52;w;64995;7;no;no;Kleinstadt
53;m;57245;5;no;no;Groﬂstadt
51;w;37515;7;yes;no;Land
53;m;78513;7;no;no;Dorf
46;m;54250;7;no;no;Vorstadt
46;m;56123;5;yes;no;Groﬂstadt
52;w;39502;8;no;no;Land
41;m;58326;5;no;yes;Land
48;m;62397;5;no;no;Land
50;w;45376;7;no;no;Kleinstadt
51;m;49746;6;no;no;Vorstadt
44;w;51870;6;yes;no;Vorstadt
52;w;59898;6;yes;no;Kleinstadt
48;w;68418;6;no;no;Vorstadt
42;w;62029;6;yes;no;Kleinstadt
55;m;68788;5;no;yes;Land
46;w;61483;7;no;no;Groﬂstadt
48;m;63560;6;no;no;Dorf
53;m;49184;7;no;no;Dorf
52;m;53215;5;no;no;Vorstadt
41;m;56828;6;no;no;Dorf
52;w;70941;5;no;no;Dorf
54;w;63992;6;no;no;Dorf
50;w;60920;5;yes;no;Groﬂstadt
